,,,21.77799979E-6,-64.374995418E-6,,,,,21.77799979E-6,-24.06249940E-3,
,,,21.77839997E-6,-67.499997385E-6,,,,,21.77839997E-6,-24.21874925E-3,
,,,21.77880015E-6,-77.812495874E-6,,,,,21.77880015E-6,-23.59374985E-3,
,,,21.77920032E-6,-69.687499490E-6,,,,,21.77920032E-6,-24.21874925E-3,
,,,21.77960050E-6,-68.437497248E-6,,,,,21.77960050E-6,-22.96874858E-3,
,,,21.78000068E-6,-69.687499490E-6,,,,,21.78000068E-6,-25.15625022E-3,
,,,21.78039904E-6,-61.874998210E-6,,,,,21.78039904E-6,-21.87499963E-3,
,,,21.78079922E-6,-60.937498347E-6,,,,,21.78079922E-6,-24.99999851E-3,
,,,21.78119939E-6,-57.187498896E-6,,,,,21.78119939E-6,-24.21874925E-3,
,,,21.78159957E-6,-55.312499171E-6,,,,,21.78159957E-6,-22.65624888E-3,
,,,21.78199975E-6,-55.624997913E-6,,,,,21.78199975E-6,-21.56249993E-3,
,,,21.78239993E-6,-52.81249832E-6,,,,,21.78239993E-6,-22.34374918E-3,
,,,21.78280010E-6,-62.187500589E-6,,,,,21.78280010E-6,-24.84374866E-3,
,,,21.78320028E-6,-47.18749915E-6,,,,,21.78320028E-6,-22.34374918E-3,
,,,21.78360046E-6,-56.875000155E-6,,,,,21.78360046E-6,-23.43750000E-3,
,,,21.78400064E-6,-49.68750000E-6,,,,,21.78400064E-6,-21.56249993E-3,
,,,21.78439900E-6,-61.250000726E-6,,,,,21.78439900E-6,-25.31250007E-3,
,,,21.78479917E-6,-64.374995418E-6,,,,,21.78479917E-6,-23.90624955E-3,
,,,21.78519935E-6,-63.437495555E-6,,,,,21.78519935E-6,-22.03124948E-3,
,,,21.78559953E-6,-65.312495281E-6,,,,,21.78559953E-6,-23.28125015E-3,
,,,21.78599971E-6,-64.062500314E-6,,,,,21.78599971E-6,-22.96874858E-3,
,,,21.78639988E-6,-58.749999880E-6,,,,,21.78639988E-6,-22.03124948E-3,
,,,21.78680006E-6,-57.812500017E-6,,,,,21.78680006E-6,-24.06249940E-3,
,,,21.78720024E-6,-60.312497226E-6,,,,,21.78720024E-6,-24.21874925E-3,
,,,21.78760042E-6,-54.999996792E-6,,,,,21.78760042E-6,-23.43750000E-3,
,,,21.78800059E-6,-54.999996792E-6,,,,,21.78800059E-6,-22.65624888E-3,
,,,21.78839895E-6,-63.749997935E-6,,,,,21.78839895E-6,-24.84374866E-3,
,,,21.78879913E-6,-61.250000726E-6,,,,,21.78879913E-6,-25.15625022E-3,
,,,21.78919931E-6,-60.624999605E-6,,,,,21.78919931E-6,-22.96874858E-3,
,,,21.78959949E-6,-60.312497226E-6,,,,,21.78959949E-6,-23.74999970E-3,
,,,21.78999966E-6,-59.999998484E-6,,,,,21.78999966E-6,-23.12500030E-3,
,,,21.79039984E-6,-56.249999034E-6,,,,,21.79039984E-6,-22.18749933E-3,
,,,21.79080002E-6,-69.062494731E-6,,,,,21.79080002E-6,-22.81249873E-3,
,,,21.79120020E-6,-62.812498072E-6,,,,,21.79120020E-6,-24.84374866E-3,
,,,21.79160037E-6,-61.250000726E-6,,,,,21.79160037E-6,-22.81249873E-3,
,,,21.79200055E-6,-50.62499986E-6,,,,,21.79200055E-6,-23.59374985E-3,
,,,21.79239891E-6,-55.312499171E-6,,,,,21.79239891E-6,-23.90624955E-3,
,,,21.79279909E-6,-56.875000155E-6,,,,,21.79279909E-6,-25.62499978E-3,
,,,21.79319927E-6,-57.499997638E-6,,,,,21.79319927E-6,-21.71874978E-3,
,,,21.79359944E-6,-63.437495555E-6,,,,,21.79359944E-6,-24.68749881E-3,
,,,21.79399962E-6,-66.249995143E-6,,,,,21.79399962E-6,-23.59374985E-3,
,,,21.79439980E-6,-58.124998759E-6,,,,,21.79439980E-6,-22.81249873E-3,
,,,21.79479998E-6,-56.249999034E-6,,,,,21.79479998E-6,-21.56249993E-3,
,,,21.79520015E-6,-53.43749945E-6,,,,,21.79520015E-6,-24.37499911E-3,
,,,21.79560033E-6,-57.499997638E-6,,,,,21.79560033E-6,-25.31250007E-3,
,,,21.79600051E-6,-48.75000013E-6,,,,,21.79600051E-6,-22.81249873E-3,
,,,21.79640069E-6,-57.187498896E-6,,,,,21.79640069E-6,-22.65624888E-3,
,,,21.79679905E-6,-59.062498622E-6,,,,,21.79679905E-6,-21.09375037E-3,
,,,21.79719922E-6,-60.937498347E-6,,,,,21.79719922E-6,-24.06249940E-3,
,,,21.79759940E-6,-65.312495281E-6,,,,,21.79759940E-6,-24.21874925E-3,
,,,21.79799958E-6,-73.124996561E-6,,,,,21.79799958E-6,-22.49999903E-3,
,,,21.79839976E-6,-67.812499765E-6,,,,,21.79839976E-6,-23.90624955E-3,
,,,21.79879993E-6,-65.937500040E-6,,,,,21.79879993E-6,-24.84374866E-3,
,,,21.79920011E-6,-72.499999078E-6,,,,,21.79920011E-6,-21.40625007E-3,
,,,21.79960029E-6,-65.624997660E-6,,,,,21.79960029E-6,-24.06249940E-3,
,,,21.80000047E-6,-67.812499765E-6,,,,,21.80000047E-6,-25.62499978E-3,
,,,21.80040065E-6,-61.874998210E-6,,,,,21.80040065E-6,-23.28125015E-3,
,,,21.80079900E-6,-64.062500314E-6,,,,,21.80079900E-6,-22.03124948E-3,
,,,21.80119918E-6,-67.812499765E-6,,,,,21.80119918E-6,-24.84374866E-3,
,,,21.80159936E-6,-69.062494731E-6,,,,,21.80159936E-6,-23.90624955E-3,
,,,21.80199954E-6,-60.937498347E-6,,,,,21.80199954E-6,-22.18749933E-3,
,,,21.80239971E-6,-63.749997935E-6,,,,,21.80239971E-6,-22.96874858E-3,
,,,21.80279989E-6,-59.687499743E-6,,,,,21.80279989E-6,-23.28125015E-3,
,,,21.80320007E-6,-60.312497226E-6,,,,,21.80320007E-6,-22.34374918E-3,
,,,21.80360025E-6,-65.000000177E-6,,,,,21.80360025E-6,-21.87499963E-3,
,,,21.80400043E-6,-62.499995693E-6,,,,,21.80400043E-6,-24.06249940E-3,
,,,21.80440060E-6,-59.999998484E-6,,,,,21.80440060E-6,-22.96874858E-3,
,,,21.80479896E-6,-56.562497775E-6,,,,,21.80479896E-6,-22.34374918E-3,
,,,21.80519914E-6,-63.749997935E-6,,,,,21.80519914E-6,-22.34374918E-3,
,,,21.80559932E-6,-63.125000452E-6,,,,,21.80559932E-6,-23.74999970E-3,
,,,21.80599949E-6,-61.562495830E-6,,,,,21.80599949E-6,-22.49999903E-3,
,,,21.80639967E-6,-65.312495281E-6,,,,,21.80639967E-6,-24.68749881E-3,
,,,21.80679985E-6,-64.687497797E-6,,,,,21.80679985E-6,-23.90624955E-3,
,,,21.80720003E-6,-59.687499743E-6,,,,,21.80720003E-6,-21.71874978E-3,
,,,21.80760021E-6,-56.875000155E-6,,,,,21.80760021E-6,-22.03124948E-3,
,,,21.80800038E-6,-58.124998759E-6,,,,,21.80800038E-6,-23.90624955E-3,
,,,21.80840056E-6,-62.499995693E-6,,,,,21.80840056E-6,-24.53124896E-3,
,,,21.80879892E-6,-49.37499762E-6,,,,,21.80879892E-6,-22.49999903E-3,
,,,21.80919910E-6,-57.499997638E-6,,,,,21.80919910E-6,-23.12500030E-3,
,,,21.80959928E-6,-54.687498050E-6,,,,,21.80959928E-6,-20.46874911E-3,
,,,21.80999945E-6,-62.187500589E-6,,,,,21.80999945E-6,-25.15625022E-3,
,,,21.81039963E-6,-69.062494731E-6,,,,,21.81039963E-6,-24.21874925E-3,
,,,21.81079981E-6,-62.812498072E-6,,,,,21.81079981E-6,-23.43750000E-3,
,,,21.81119999E-6,-61.874998210E-6,,,,,21.81119999E-6,-23.59374985E-3,
,,,21.81160016E-6,-62.812498072E-6,,,,,21.81160016E-6,-23.43750000E-3,
,,,21.81200034E-6,-62.499995693E-6,,,,,21.81200034E-6,-22.34374918E-3,
,,,21.81240052E-6,-60.624999605E-6,,,,,21.81240052E-6,-22.96874858E-3,
,,,21.81280070E-6,-64.062500314E-6,,,,,21.81280070E-6,-24.06249940E-3,
,,,21.81319906E-6,-53.74999819E-6,,,,,21.81319906E-6,-22.03124948E-3,
,,,21.81359923E-6,-56.249999034E-6,,,,,21.81359923E-6,-21.09375037E-3,
,,,21.81399941E-6,-60.937498347E-6,,,,,21.81399941E-6,-23.12500030E-3,
,,,21.81439959E-6,-64.687497797E-6,,,,,21.81439959E-6,-25.78124963E-3,
,,,21.81479977E-6,-62.499995693E-6,,,,,21.81479977E-6,-21.71874978E-3,
,,,21.81519994E-6,-58.124998759E-6,,,,,21.81519994E-6,-22.49999903E-3,
,,,21.81560012E-6,-60.937498347E-6,,,,,21.81560012E-6,-22.65624888E-3,
,,,21.81600030E-6,-56.875000155E-6,,,,,21.81600030E-6,-22.03124948E-3,
,,,21.81640048E-6,-65.000000177E-6,,,,,21.81640048E-6,-22.96874858E-3,
,,,21.81680065E-6,-56.249999034E-6,,,,,21.81680065E-6,-24.21874925E-3,
,,,21.81719901E-6,-56.562497775E-6,,,,,21.81719901E-6,-22.49999903E-3,
,,,21.81759919E-6,-57.812500017E-6,,,,,21.81759919E-6,-23.74999970E-3,
,,,21.81799937E-6,-64.062500314E-6,,,,,21.81799937E-6,-22.49999903E-3,
,,,21.81839955E-6,-62.499995693E-6,,,,,21.81839955E-6,-24.99999851E-3,
,,,21.81879972E-6,-58.749999880E-6,,,,,21.81879972E-6,-22.34374918E-3,
,,,21.81919990E-6,-61.874998210E-6,,,,,21.81919990E-6,-24.84374866E-3,
,,,21.81960008E-6,-60.312497226E-6,,,,,21.81960008E-6,-24.84374866E-3,
,,,21.82000026E-6,-55.937500292E-6,,,,,21.82000026E-6,-22.34374918E-3,
,,,21.82040043E-6,-53.43749945E-6,,,,,21.82040043E-6,-22.03124948E-3,
,,,21.82080061E-6,-57.187498896E-6,,,,,21.82080061E-6,-23.74999970E-3,
,,,21.82119897E-6,-63.749997935E-6,,,,,21.82119897E-6,-22.81249873E-3,
,,,21.82159915E-6,-51.87499846E-6,,,,,21.82159915E-6,-22.65624888E-3,
,,,21.82199933E-6,-61.874998210E-6,,,,,21.82199933E-6,-22.49999903E-3,
,,,21.82239950E-6,-56.249999034E-6,,,,,21.82239950E-6,-21.09375037E-3,
,,,21.82279968E-6,-59.687499743E-6,,,,,21.82279968E-6,-25.15625022E-3,
,,,21.82319986E-6,-63.437495555E-6,,,,,21.82319986E-6,-24.68749881E-3,
,,,21.82360004E-6,-59.999998484E-6,,,,,21.82360004E-6,-22.81249873E-3,
,,,21.82400021E-6,-63.749997935E-6,,,,,21.82400021E-6,-23.90624955E-3,
,,,21.82440039E-6,-63.749997935E-6,,,,,21.82440039E-6,-24.99999851E-3,
,,,21.82480057E-6,-64.374995418E-6,,,,,21.82480057E-6,-21.71874978E-3,
,,,21.82519893E-6,-63.125000452E-6,,,,,21.82519893E-6,-23.74999970E-3,
,,,21.82559911E-6,-64.062500314E-6,,,,,21.82559911E-6,-23.43750000E-3,
,,,21.82599928E-6,-61.250000726E-6,,,,,21.82599928E-6,-22.96874858E-3,
,,,21.82639946E-6,-64.687497797E-6,,,,,21.82639946E-6,-23.28125015E-3,
,,,21.82679964E-6,-68.124994868E-6,,,,,21.82679964E-6,-23.43750000E-3,
,,,21.82719982E-6,-69.687499490E-6,,,,,21.82719982E-6,-25.31250007E-3,
,,,21.82759999E-6,-71.562499215E-6,,,,,21.82759999E-6,-23.28125015E-3,
,,,21.82800017E-6,-60.624999605E-6,,,,,21.82800017E-6,-21.71874978E-3,
,,,21.82840035E-6,-52.18749720E-6,,,,,21.82840035E-6,-23.74999970E-3,
,,,21.82880053E-6,-50.62499986E-6,,,,,21.82880053E-6,-21.09375037E-3,
,,,21.82920070E-6,-50.31249748E-6,,,,,21.82920070E-6,-23.74999970E-3,
,,,21.82959906E-6,-55.937500292E-6,,,,,21.82959906E-6,-24.84374866E-3,
,,,21.82999924E-6,-57.187498896E-6,,,,,21.82999924E-6,-21.56249993E-3,
,,,21.83039942E-6,-62.499995693E-6,,,,,21.83039942E-6,-22.81249873E-3,
,,,21.83079960E-6,-64.687497797E-6,,,,,21.83079960E-6,-22.81249873E-3,
,,,21.83119977E-6,-67.499997385E-6,,,,,21.83119977E-6,-24.53124896E-3,
,,,21.83159995E-6,-63.749997935E-6,,,,,21.83159995E-6,-21.71874978E-3,
,,,21.83200013E-6,-69.687499490E-6,,,,,21.83200013E-6,-25.46874993E-3,
,,,21.83240031E-6,-68.124994868E-6,,,,,21.83240031E-6,-23.12500030E-3,
,,,21.83280048E-6,-69.062494731E-6,,,,,21.83280048E-6,-22.03124948E-3,
,,,21.83320066E-6,-66.249995143E-6,,,,,21.83320066E-6,-22.18749933E-3,
,,,21.83359902E-6,-69.374997111E-6,,,,,21.83359902E-6,-22.49999903E-3,
,,,21.83399920E-6,-77.500000771E-6,,,,,21.83399920E-6,-24.99999851E-3,
,,,21.83439938E-6,-57.812500017E-6,,,,,21.83439938E-6,-21.56249993E-3,
,,,21.83479955E-6,-66.874999902E-6,,,,,21.83479955E-6,-23.12500030E-3,
,,,21.83519973E-6,-59.999998484E-6,,,,,21.83519973E-6,-21.25000022E-3,
,,,21.83559991E-6,-63.125000452E-6,,,,,21.83559991E-6,-25.46874993E-3,
,,,21.83600009E-6,-69.374997111E-6,,,,,21.83600009E-6,-26.56249888E-3,
,,,21.83640026E-6,-72.499999078E-6,,,,,21.83640026E-6,-23.43750000E-3,
,,,21.83680044E-6,-67.187495006E-6,,,,,21.83680044E-6,-23.59374985E-3,
,,,21.83720062E-6,-67.187495006E-6,,,,,21.83720062E-6,-23.12500030E-3,
,,,21.83759898E-6,-63.437495555E-6,,,,,21.83759898E-6,-21.40625007E-3,
,,,21.83799916E-6,-58.124998759E-6,,,,,21.83799916E-6,-23.90624955E-3,
,,,21.83839933E-6,-61.562495830E-6,,,,,21.83839933E-6,-24.68749881E-3,
,,,21.83879951E-6,-58.749999880E-6,,,,,21.83879951E-6,-22.18749933E-3,
,,,21.83919969E-6,-59.062498622E-6,,,,,21.83919969E-6,-22.18749933E-3,
,,,21.83959987E-6,-65.000000177E-6,,,,,21.83959987E-6,-23.90624955E-3,
,,,21.84000004E-6,-66.249995143E-6,,,,,21.84000004E-6,-25.93749948E-3,
,,,21.84040022E-6,-60.937498347E-6,,,,,21.84040022E-6,-23.28125015E-3,
,,,21.84080040E-6,-59.687499743E-6,,,,,21.84080040E-6,-23.90624955E-3,
,,,21.84120058E-6,-58.749999880E-6,,,,,21.84120058E-6,-23.28125015E-3,
,,,21.84159894E-6,-56.249999034E-6,,,,,21.84159894E-6,-22.03124948E-3,
,,,21.84199911E-6,-61.562495830E-6,,,,,21.84199911E-6,-24.21874925E-3,
,,,21.84239929E-6,-61.562495830E-6,,,,,21.84239929E-6,-24.84374866E-3,
,,,21.84279947E-6,-54.999996792E-6,,,,,21.84279947E-6,-22.34374918E-3,
,,,21.84319965E-6,-53.43749945E-6,,,,,21.84319965E-6,-23.74999970E-3,
,,,21.84359982E-6,-61.562495830E-6,,,,,21.84359982E-6,-24.21874925E-3,
,,,21.84400000E-6,-67.499997385E-6,,,,,21.84400000E-6,-23.59374985E-3,
,,,21.84440018E-6,-66.249995143E-6,,,,,21.84440018E-6,-22.18749933E-3,
,,,21.84480036E-6,-69.062494731E-6,,,,,21.84480036E-6,-25.46874993E-3,
,,,21.84520054E-6,-73.750001320E-6,,,,,21.84520054E-6,-22.34374918E-3,
,,,21.84559889E-6,-67.499997385E-6,,,,,21.84559889E-6,-21.56249993E-3,
,,,21.84599907E-6,-57.499997638E-6,,,,,21.84599907E-6,-21.71874978E-3,
,,,21.84639925E-6,-61.874998210E-6,,,,,21.84639925E-6,-23.28125015E-3,
,,,21.84679943E-6,-72.812501458E-6,,,,,21.84679943E-6,-24.37499911E-3,
,,,21.84719960E-6,-51.24999734E-6,,,,,21.84719960E-6,-21.87499963E-3,
,,,21.84759978E-6,-63.437495555E-6,,,,,21.84759978E-6,-22.65624888E-3,
,,,21.84799996E-6,-57.499997638E-6,,,,,21.84799996E-6,-20.62499896E-3,
,,,21.84840014E-6,-63.749997935E-6,,,,,21.84840014E-6,-25.15625022E-3,
,,,21.84880032E-6,-65.312495281E-6,,,,,21.84880032E-6,-25.62499978E-3,
,,,21.84920049E-6,-64.374995418E-6,,,,,21.84920049E-6,-23.43750000E-3,
,,,21.84960067E-6,-59.687499743E-6,,,,,21.84960067E-6,-24.21874925E-3,
,,,21.84999903E-6,-60.937498347E-6,,,,,21.84999903E-6,-23.28125015E-3,
,,,21.85039921E-6,-58.437497501E-6,,,,,21.85039921E-6,-21.87499963E-3,
,,,21.85079938E-6,-57.187498896E-6,,,,,21.85079938E-6,-22.65624888E-3,
,,,21.85119956E-6,-61.874998210E-6,,,,,21.85119956E-6,-24.53124896E-3,
,,,21.85159974E-6,-64.374995418E-6,,,,,21.85159974E-6,-23.74999970E-3,
,,,21.85199992E-6,-66.562497523E-6,,,,,21.85199992E-6,-23.90624955E-3,
,,,21.85240010E-6,-71.875001595E-6,,,,,21.85240010E-6,-25.15625022E-3,
,,,21.85280027E-6,-77.500000771E-6,,,,,21.85280027E-6,-24.99999851E-3,
,,,21.85320045E-6,-74.374998803E-6,,,,,21.85320045E-6,-24.21874925E-3,
,,,21.85360063E-6,-69.062494731E-6,,,,,21.85360063E-6,-23.90624955E-3,
,,,21.85399899E-6,-68.124994868E-6,,,,,21.85399899E-6,-24.06249940E-3,
,,,21.85439917E-6,-61.874998210E-6,,,,,21.85439917E-6,-22.34374918E-3,
,,,21.85479934E-6,-66.249995143E-6,,,,,21.85479934E-6,-22.34374918E-3,
,,,21.85519952E-6,-65.624997660E-6,,,,,21.85519952E-6,-22.81249873E-3,
,,,21.85559970E-6,-59.999998484E-6,,,,,21.85559970E-6,-22.18749933E-3,
,,,21.85599988E-6,-57.499997638E-6,,,,,21.85599988E-6,-23.12500030E-3,
,,,21.85640005E-6,-65.000000177E-6,,,,,21.85640005E-6,-23.90624955E-3,
,,,21.85680023E-6,-65.624997660E-6,,,,,21.85680023E-6,-24.37499911E-3,
,,,21.85720041E-6,-66.249995143E-6,,,,,21.85720041E-6,-21.56249993E-3,
,,,21.85760059E-6,-65.937500040E-6,,,,,21.85760059E-6,-23.90624955E-3,
,,,21.85799895E-6,-74.999996286E-6,,,,,21.85799895E-6,-24.06249940E-3,
,,,21.85839912E-6,-62.499995693E-6,,,,,21.85839912E-6,-21.71874978E-3,
,,,21.85879930E-6,-61.874998210E-6,,,,,21.85879930E-6,-22.18749933E-3,
,,,21.85919948E-6,-60.937498347E-6,,,,,21.85919948E-6,-23.59374985E-3,
,,,21.85959966E-6,-66.249995143E-6,,,,,21.85959966E-6,-25.78124963E-3,
,,,21.85999983E-6,-49.68750000E-6,,,,,21.85999983E-6,-22.34374918E-3,
,,,21.86040001E-6,-51.87499846E-6,,,,,21.86040001E-6,-23.43750000E-3,
,,,21.86080019E-6,-49.99999874E-6,,,,,21.86080019E-6,-22.34374918E-3,
,,,21.86120037E-6,-57.187498896E-6,,,,,21.86120037E-6,-24.99999851E-3,
,,,21.86160054E-6,-63.437495555E-6,,,,,21.86160054E-6,-25.62499978E-3,
,,,21.86199890E-6,-63.125000452E-6,,,,,21.86199890E-6,-23.59374985E-3,
,,,21.86239908E-6,-60.937498347E-6,,,,,21.86239908E-6,-24.06249940E-3,
,,,21.86279926E-6,-62.187500589E-6,,,,,21.86279926E-6,-22.65624888E-3,
,,,21.86319944E-6,-63.437495555E-6,,,,,21.86319944E-6,-24.37499911E-3,
,,,21.86359961E-6,-62.499995693E-6,,,,,21.86359961E-6,-23.59374985E-3,
,,,21.86399979E-6,-64.687497797E-6,,,,,21.86399979E-6,-24.84374866E-3,
,,,21.86439997E-6,-61.250000726E-6,,,,,21.86439997E-6,-23.74999970E-3,
,,,21.86480015E-6,-62.812498072E-6,,,,,21.86480015E-6,-21.87499963E-3,
,,,21.86520032E-6,-65.624997660E-6,,,,,21.86520032E-6,-23.74999970E-3,
,,,21.86560050E-6,-75.312498666E-6,,,,,21.86560050E-6,-25.78124963E-3,
,,,21.86600068E-6,-71.249996836E-6,,,,,21.86600068E-6,-23.28125015E-3,
,,,21.86639904E-6,-65.000000177E-6,,,,,21.86639904E-6,-23.28125015E-3,
,,,21.86679922E-6,-60.312497226E-6,,,,,21.86679922E-6,-23.74999970E-3,
,,,21.86719939E-6,-60.624999605E-6,,,,,21.86719939E-6,-23.90624955E-3,
,,,21.86759957E-6,-54.37499931E-6,,,,,21.86759957E-6,-22.81249873E-3,
,,,21.86799975E-6,-52.49999958E-6,,,,,21.86799975E-6,-24.99999851E-3,
,,,21.86839993E-6,-43.74999844E-6,,,,,21.86839993E-6,-22.34374918E-3,
,,,21.86880010E-6,-45.93750054E-6,,,,,21.86880010E-6,-22.96874858E-3,
,,,21.86920028E-6,-50.62499986E-6,,,,,21.86920028E-6,-22.49999903E-3,
,,,21.86960046E-6,-57.499997638E-6,,,,,21.86960046E-6,-24.37499911E-3,
,,,21.87000064E-6,-55.624997913E-6,,,,,21.87000064E-6,-21.87499963E-3,
,,,21.87039900E-6,-62.499995693E-6,,,,,21.87039900E-6,-24.53124896E-3,
,,,21.87079917E-6,-71.875001595E-6,,,,,21.87079917E-6,-25.15625022E-3,
,,,21.87119935E-6,-59.687499743E-6,,,,,21.87119935E-6,-23.74999970E-3,
,,,21.87159953E-6,-57.812500017E-6,,,,,21.87159953E-6,-21.71874978E-3,
,,,21.87199971E-6,-59.062498622E-6,,,,,21.87199971E-6,-22.81249873E-3,
,,,21.87239988E-6,-72.187496698E-6,,,,,21.87239988E-6,-23.12500030E-3,
,,,21.87280006E-6,-52.81249832E-6,,,,,21.87280006E-6,-21.09375037E-3,
,,,21.87320024E-6,-64.374995418E-6,,,,,21.87320024E-6,-23.12500030E-3,
,,,21.87360042E-6,-59.062498622E-6,,,,,21.87360042E-6,-20.62499896E-3,
,,,21.87400059E-6,-62.812498072E-6,,,,,21.87400059E-6,-24.21874925E-3,
,,,21.87439895E-6,-67.499997385E-6,,,,,21.87439895E-6,-26.24999918E-3,
,,,21.87479913E-6,-67.499997385E-6,,,,,21.87479913E-6,-23.59374985E-3,
,,,21.87519931E-6,-69.687499490E-6,,,,,21.87519931E-6,-23.90624955E-3,
,,,21.87559949E-6,-68.124994868E-6,,,,,21.87559949E-6,-24.06249940E-3,
,,,21.87599966E-6,-65.000000177E-6,,,,,21.87599966E-6,-22.18749933E-3,
,,,21.87639984E-6,-66.249995143E-6,,,,,21.87639984E-6,-23.59374985E-3,
,,,21.87680002E-6,-63.437495555E-6,,,,,21.87680002E-6,-23.12500030E-3,
,,,21.87720020E-6,-57.187498896E-6,,,,,21.87720020E-6,-23.28125015E-3,
,,,21.87760037E-6,-56.249999034E-6,,,,,21.87760037E-6,-22.96874858E-3,
,,,21.87800055E-6,-57.812500017E-6,,,,,21.87800055E-6,-22.49999903E-3,
,,,21.87839891E-6,-54.06249693E-6,,,,,21.87839891E-6,-25.31250007E-3,
,,,21.87879909E-6,-57.499997638E-6,,,,,21.87879909E-6,-23.59374985E-3,
,,,21.87919927E-6,-48.12499901E-6,,,,,21.87919927E-6,-23.43750000E-3,
,,,21.87959944E-6,-52.49999958E-6,,,,,21.87959944E-6,-23.59374985E-3,
,,,21.87999962E-6,-54.999996792E-6,,,,,21.87999962E-6,-21.25000022E-3,
,,,21.88039980E-6,-64.062500314E-6,,,,,21.88039980E-6,-23.28125015E-3,
,,,21.88079998E-6,-66.874999902E-6,,,,,21.88079998E-6,-22.96874858E-3,
,,,21.88120015E-6,-65.937500040E-6,,,,,21.88120015E-6,-21.87499963E-3,
,,,21.88160033E-6,-60.624999605E-6,,,,,21.88160033E-6,-23.12500030E-3,
,,,21.88200051E-6,-65.312495281E-6,,,,,21.88200051E-6,-23.43750000E-3,
,,,21.88240069E-6,-65.624997660E-6,,,,,21.88240069E-6,-23.59374985E-3,
,,,21.88279905E-6,-65.624997660E-6,,,,,21.88279905E-6,-21.71874978E-3,
,,,21.88319922E-6,-62.499995693E-6,,,,,21.88319922E-6,-23.90624955E-3,
,,,21.88359940E-6,-65.624997660E-6,,,,,21.88359940E-6,-24.99999851E-3,
,,,21.88399958E-6,-54.37499931E-6,,,,,21.88399958E-6,-21.56249993E-3,
,,,21.88439976E-6,-54.999996792E-6,,,,,21.88439976E-6,-22.34374918E-3,
,,,21.88479993E-6,-56.249999034E-6,,,,,21.88479993E-6,-24.06249940E-3,
,,,21.88520011E-6,-70.937501732E-6,,,,,21.88520011E-6,-25.15625022E-3,
,,,21.88560029E-6,-56.249999034E-6,,,,,21.88560029E-6,-23.59374985E-3,
,,,21.88600047E-6,-65.312495281E-6,,,,,21.88600047E-6,-24.37499911E-3,
,,,21.88640065E-6,-59.062498622E-6,,,,,21.88640065E-6,-23.12500030E-3,
,,,21.88679900E-6,-61.874998210E-6,,,,,21.88679900E-6,-24.37499911E-3,
,,,21.88719918E-6,-64.687497797E-6,,,,,21.88719918E-6,-24.06249940E-3,
,,,21.88759936E-6,-62.499995693E-6,,,,,21.88759936E-6,-21.56249993E-3,
,,,21.88799954E-6,-56.562497775E-6,,,,,21.88799954E-6,-24.21874925E-3,
,,,21.88839971E-6,-55.624997913E-6,,,,,21.88839971E-6,-24.37499911E-3,
,,,21.88879989E-6,-48.75000013E-6,,,,,21.88879989E-6,-21.87499963E-3,
,,,21.88920007E-6,-48.75000013E-6,,,,,21.88920007E-6,-24.53124896E-3,
,,,21.88960025E-6,-49.99999874E-6,,,,,21.88960025E-6,-23.43750000E-3,
,,,21.89000043E-6,-52.49999958E-6,,,,,21.89000043E-6,-23.74999970E-3,
,,,21.89040060E-6,-55.624997913E-6,,,,,21.89040060E-6,-23.12500030E-3,
,,,21.89079896E-6,-57.187498896E-6,,,,,21.89079896E-6,-22.34374918E-3,
,,,21.89119914E-6,-58.749999880E-6,,,,,21.89119914E-6,-25.15625022E-3,
,,,21.89159932E-6,-54.06249693E-6,,,,,21.89159932E-6,-23.59374985E-3,
,,,21.89199949E-6,-54.06249693E-6,,,,,21.89199949E-6,-22.34374918E-3,
,,,21.89239967E-6,-50.93749860E-6,,,,,21.89239967E-6,-22.81249873E-3,
,,,21.89279985E-6,-56.875000155E-6,,,,,21.89279985E-6,-23.59374985E-3,
,,,21.89320003E-6,-57.812500017E-6,,,,,21.89320003E-6,-23.74999970E-3,
,,,21.89360021E-6,-56.562497775E-6,,,,,21.89360021E-6,-24.06249940E-3,
,,,21.89400038E-6,-54.37499931E-6,,,,,21.89400038E-6,-22.18749933E-3,
,,,21.89440056E-6,-51.24999734E-6,,,,,21.89440056E-6,-23.43750000E-3,
,,,21.89479892E-6,-58.124998759E-6,,,,,21.89479892E-6,-23.74999970E-3,
,,,21.89519910E-6,-63.437495555E-6,,,,,21.89519910E-6,-24.06249940E-3,
,,,21.89559928E-6,-59.687499743E-6,,,,,21.89559928E-6,-21.40625007E-3,
,,,21.89599945E-6,-59.374997363E-6,,,,,21.89599945E-6,-24.21874925E-3,
,,,21.89639963E-6,-61.874998210E-6,,,,,21.89639963E-6,-24.06249940E-3,
,,,21.89679981E-6,-51.56249972E-6,,,,,21.89679981E-6,-23.43750000E-3,
,,,21.89719999E-6,-43.43749970E-6,,,,,21.89719999E-6,-20.31249925E-3,
,,,21.89760016E-6,-46.87500041E-6,,,,,21.89760016E-6,-23.28125015E-3,
,,,21.89800034E-6,-48.43749775E-6,,,,,21.89800034E-6,-26.09374933E-3,
,,,21.89840052E-6,-48.12499901E-6,,,,,21.89840052E-6,-23.12500030E-3,
,,,21.89880070E-6,-58.749999880E-6,,,,,21.89880070E-6,-23.74999970E-3,
,,,21.89919906E-6,-55.624997913E-6,,,,,21.89919906E-6,-21.25000022E-3,
